power, vel
0.1, 14.5606
0.1, 15.4123
0.1, 14.2914
0.1, 15.7768
0.1, 14.7622
0.1, 13.5907
0.1, 15.1383
0.1, 15.7699
0.1, 16.0166
0.1, 14.1348
0.1, 12.9308
0.1, 13.7299
0.1, 14.4055
0.1, 15.0617
0.1, 16.0295
0.1, 14.2741
0.1, 14.32
0.1, 15.7821
0.1, 14.4565
0.1, 15.4015
0.1, 14.3547
0.1, 13.771
0.1, 14.3985
0.1, 14.8523
0.1, 15.7419
0.1, 14.7848
0.1, 12.9103
0.1, 14.3464
0.1, 14.0511
0.1, 15.1815
0.1, 15.6661
0.1, 14.0807
0.1, 14.3725
0.1, 13.9286
0.1, 14.6372
0.1, 15.1303
0.1, 13.983
0.1, 13.5739
0.12, 13.8522
0.12, 14.7764
0.12, 19.1395
0.12, 19.5322
0.12, 20.7759
0.12, 20.3955
0.12, 22.2524
0.12, 20.7094
0.12, 22.5094
0.12, 21.7527
0.12, 22.3729
0.12, 21.0609
0.12, 21.6563
0.12, 22.1095
0.12, 20.8441
0.12, 21.3422
0.12, 21.8741
0.12, 21.3342
0.12, 21.9795
0.12, 21.0403
0.12, 21.8717
0.12, 21.6141
0.12, 20.4064
0.12, 20.9065
0.12, 21.9032
0.12, 20.2436
0.12, 21.0904
0.12, 21.6659
0.12, 20.8808
0.12, 22.0502
0.12, 21.5692
0.12, 21.3879
0.12, 22.215
0.12, 21.0253
0.12, 20.0056
0.12, 21.8768
0.12, 20.066
0.12, 20.2278
0.12, 21.7566
0.12, 22.3532
0.12, 20.9533
0.12, 21.4338
0.12, 21.3315
0.12, 21.9287
0.12, 21.5009
0.12, 19.9061
0.12, 21.0484
0.12, 20.4471
0.12, 19.8704
0.12, 21.3378
0.12, 20.6418
0.14, 21.0205
0.14, 22.7268
0.14, 25.819
0.14, 27.9601
0.14, 27.2428
0.14, 30.4563
0.14, 27.6869
0.14, 30.156
0.14, 29.49
0.14, 30.4317
0.14, 28.9459
0.14, 29.7592
0.14, 28.2734
0.14, 29.4988
0.14, 27.3847
0.14, 29.3108
0.14, 28.373
0.14, 29.9131
0.14, 29.1022
0.14, 29.1751
0.14, 29.3421
0.14, 29.9111
0.14, 28.5902
0.14, 29.1483
0.14, 31.1174
0.14, 30.5856
0.14, 29.4152
0.14, 29.5227
0.14, 28.714
0.14, 28.6
0.14, 28.1755
0.14, 29.4441
0.14, 29.6221
0.14, 30.4685
0.14, 30.0571
0.14, 30.3669
0.14, 29.7755
0.14, 29.7327
0.14, 27.9945
0.14, 29.7958
0.14, 29.1496
0.14, 30.0561
0.14, 30.0249
0.14, 30.0179
0.14, 29.3505
0.14, 29.5669
0.14, 28.1734
0.14, 29.062
0.14, 28.2235
0.14, 30.7319
0.14, 28.8024
0.16, 29.5698
0.16, 29.8459
0.16, 33.8126
0.16, 33.4697
0.16, 36.1205
0.16, 36.734
0.16, 36.4065
0.16, 37.0793
0.16, 36.5582
0.16, 36.6416
0.16, 36.6638
0.16, 37.3629
0.16, 37.6021
0.16, 37.7458
0.16, 35.9986
0.16, 35.3571
0.16, 36.5537
0.16, 37.5777
0.16, 36.2412
0.16, 37.4348
0.16, 36.5032
0.16, 36.3792
0.16, 35.1594
0.16, 36.222
0.16, 36.293
0.16, 35.9675
0.16, 37.7362
0.16, 36.039
0.16, 35.3913
0.16, 35.6225
0.16, 34.6617
0.16, 37.565
0.16, 36.4777
0.16, 35.5484
0.16, 38.1187
0.16, 35.4794
0.16, 36.1862
0.16, 35.5342
0.16, 35.9481
0.16, 39.1414
0.16, 35.7807
0.16, 35.9079
0.16, 36.3153
0.16, 35.3014
0.16, 37.7362
0.16, 36.3019
0.16, 36.0292
0.16, 35.7534
0.16, 34.3161
0.16, 38.2438
0.16, 35.7774
0.18, 35.9913
0.18, 38.371
0.18, 39.6701
0.18, 40.7797
0.18, 43.1912
0.18, 44.1194
0.18, 46.8042
0.18, 44.1867
0.18, 43.8056
0.18, 42.6591
0.18, 42.7282
0.18, 44.6753
0.18, 44.7157
0.18, 44.4452
0.18, 41.5796
0.18, 42.1861
0.18, 43.8777
0.18, 44.9539
0.18, 43.9189
0.18, 44.1633
0.18, 44.0044
0.18, 42.3617
0.18, 43.9986
0.18, 44.1801
0.18, 44.5529
0.18, 43.6693
0.18, 44.0924
0.18, 45.2039
0.18, 44.6125
0.18, 44.3579
0.18, 43.4077
0.18, 42.8394
0.18, 42.5523
0.18, 43.7338
0.18, 42.8284
0.18, 43.3111
0.18, 42.9595
0.18, 43.3633
0.18, 44.0262
0.18, 43.0225
0.18, 44.4533
0.18, 46.5176
0.18, 41.1231
0.18, 44.3454
0.18, 44.8187
0.18, 44.7307
0.18, 43.4523
0.18, 41.3488
0.18, 44.7683
0.18, 44.4837
0.18, 43.6386
0.2, 43.2038
0.2, 45.6527
0.2, 46.7443
0.2, 49.4193
0.2, 51.1542
0.2, 51.066
0.2, 50.946
0.2, 52.7009
0.2, 51.793
0.2, 51.362
0.2, 50.8993
0.2, 49.1234
0.2, 51.9615
0.2, 53.0289
0.2, 52.8649
0.2, 52.5586
0.2, 50.9928
0.2, 51.9271
0.2, 51.5159
0.2, 52.9784
0.2, 49.5065
0.2, 49.8703
0.2, 53.0532
0.2, 54.2877
0.2, 50.2263
0.2, 50.4048
0.2, 51.9383
0.2, 52.6687
0.2, 52.8985
0.2, 50.1357
0.2, 50.1696
0.2, 52.7645
0.2, 51.7217
0.2, 49.7067
0.2, 50.91
0.2, 51.2653
0.2, 52.3934
0.2, 51.0895
0.2, 51.0621
0.2, 52.3297
0.2, 53.2694
0.2, 52.6666
0.2, 50.5769
0.2, 49.8396
0.2, 52.0071
0.2, 53.0458
0.2, 51.3908
0.2, 50.5223
0.2, 49.9133
0.2, 51.9818
0.2, 52.3492
0.22, 52.2006
0.22, 49.4587
0.22, 57.4131
0.22, 59.5291
0.22, 62.8886
0.22, 57.7763
0.22, 59.1069
0.22, 60.4892
0.22, 58.6661
0.22, 56.8174
0.22, 62.1861
0.22, 59.8256
0.22, 56.5559
0.22, 56.4709
0.22, 57.0227
0.22, 58.5399
0.22, 57.7413
0.22, 57.7738
0.22, 58.8317
0.22, 58.9384
0.22, 58.0152
0.22, 57.6888
0.22, 60.5139
0.22, 61.4368
0.22, 61.1004
0.22, 58.4488
0.22, 59.8216
0.22, 59.2527
0.22, 60.3865
0.22, 57.9232
0.22, 58.5553
0.22, 60.9064
0.22, 60.0546
0.22, 60.5414
0.22, 59.9035
0.22, 61.057
0.22, 58.9188
0.22, 58.3784
0.22, 60.1739
0.22, 61.259
0.22, 60.3059
0.22, 59.577
0.22, 60.4193
0.22, 59.1449
0.22, 58.1924
0.22, 58.1987
0.22, 60.6985
0.22, 58.6583
0.22, 56.2718
0.22, 58.8915
0.22, 63.4649
0.24, 58.8993
0.24, 58.5849
0.24, 64.5448
0.24, 66.9059
0.24, 67.0792
0.24, 66.0638
0.24, 68.3813
0.24, 68.3235
0.24, 69.1258
0.24, 67.9769
0.24, 65.5345
0.24, 66.3135
0.24, 67.6235
0.24, 68.341
0.24, 72.1286
0.24, 67.6047
0.24, 67.245
0.24, 63.8508
0.24, 64.4402
0.24, 63.0105
0.24, 66.3713
0.24, 69.2533
0.24, 65.7511
0.24, 66.9462
0.24, 68.7959
0.24, 67.1992
0.24, 66.7835
0.24, 68.4111
0.24, 68.1193
0.24, 66.3581
0.24, 66.869
0.24, 67.8973
0.24, 66.3383
0.24, 65.7722
0.24, 68.543
0.24, 68.2763
0.24, 67.1434
0.24, 67.7489
0.24, 68.3708
0.24, 66.2279
0.24, 69.0292
0.24, 68.0532
0.24, 67.091
0.24, 66.3928
0.24, 70.0685
0.24, 67.0556
0.24, 65.1344
0.24, 67.5841
0.24, 69.0238
0.24, 67.3299
0.24, 67.2942
0.26, 65.8843
0.26, 67.2806
0.26, 72.6652
0.26, 74.7657
0.26, 74.1915
0.26, 73.3669
0.26, 76.2711
0.26, 78.8395
0.26, 73.3064
0.26, 75.402
0.26, 79.8905
0.26, 79.4976
0.26, 73.998
0.26, 76.4219
0.26, 78.4614
0.26, 73.5389
0.26, 75.1512
0.26, 75.1385
0.26, 73.1857
0.26, 76.8138
0.26, 76.7916
0.26, 75.6823
0.26, 74.8643
0.26, 76.3781
0.26, 75.6608
0.26, 73.9016
0.26, 75.6437
0.26, 74.3695
0.26, 75.7791
0.26, 76.0623
0.26, 75.2785
0.26, 75.37
0.26, 76.5865
0.26, 75.792
0.26, 76.2558
0.26, 72.8378
0.26, 74.1049
0.26, 75.7232
0.26, 74.6109
0.26, 74.2019
0.26, 73.7422
0.26, 79.7615
0.26, 76.3257
0.26, 74.5316
0.26, 78.0183
0.26, 78.1716
0.26, 74.3778
0.26, 76.6482
0.26, 77.0691
0.26, 77.7771
0.26, 75.1639
0.28, 76.2689
0.28, 73.7361
0.28, 80.4861
0.28, 83.7205
0.28, 82.567
0.28, 84.4737
0.28, 83.3907
0.28, 83.375
0.28, 85.2651
0.28, 84.1273
0.28, 83.0867
0.28, 82.8209
0.28, 83.5919
0.28, 83.0556
0.28, 84.9473
0.28, 82.9729
0.28, 85.7835
0.28, 83.0608
0.28, 81.522
0.28, 85.1426
0.28, 83.3229
0.28, 83.6759
0.28, 84.3055
0.28, 84.1644
0.28, 86.2245
0.28, 82.9316
0.28, 82.4343
0.28, 84.9663
0.28, 84.3935
0.28, 85.0123
0.28, 84.5112
0.28, 85.4591
0.28, 84.4389
0.28, 85.388
0.28, 90.7276
0.28, 80.121
0.28, 84.9419
0.28, 81.6718
0.28, 81.2859
0.28, 84.9636
0.28, 84.1007
0.28, 83.7731
0.28, 84.3268
0.28, 84.4363
0.28, 85.2351
0.28, 84.8662
0.28, 83.5239
0.28, 84.0742
0.28, 82.9033
0.28, 81.42
0.28, 83.9208
0.3, 84.0875
0.3, 85.7615
0.3, 90.3832
0.3, 89.9382
0.3, 92.6795
0.3, 91.638
0.3, 89.4074
0.3, 90.9101
0.3, 92.4898
0.3, 93.4328
0.3, 96.7481
0.3, 91.0094
0.3, 90.9628
0.3, 91.4306
0.3, 92.8667
0.3, 91.7957
0.3, 92.5412
0.3, 93.8538
0.3, 91.3054
0.3, 92.9249
0.3, 92.554
0.3, 93.8174
0.3, 94.8958
0.3, 93.1489
0.3, 92.7085
0.3, 92.6312
0.3, 90.6906
0.3, 96.2661
0.3, 93.9794
0.3, 94.0955
0.3, 92.8958
0.3, 91.9097
0.3, 94.0855
0.3, 92.98
0.3, 90.1327
0.3, 92.8926
0.3, 92.2116
0.3, 95.4699
0.3, 93.6428
0.3, 92.2786
0.3, 92.6248
0.3, 92.0683
0.3, 90.9536
0.3, 95.7958
0.3, 93.2499
0.3, 96.8394
0.3, 91.679
0.3, 94.5526
0.3, 93.2205
0.3, 92.3969
0.3, 90.632
0.32, 88.3061
0.32, 97.5515
0.32, 99.0884
0.32, 98.5282
0.32, 100.869
0.32, 101.213
0.32, 103.083
0.32, 100.995
0.32, 100.675
0.32, 101.075
0.32, 98.0717
0.32, 101.804
0.32, 101.048
0.32, 103.693
0.32, 101.267
0.32, 100.88
0.32, 100.364
0.32, 99.332
0.32, 99.8864
0.32, 100.187
0.32, 100.477
0.32, 100.3
0.32, 100.918
0.32, 104.834
0.32, 98.0464
0.32, 99.5211
0.32, 101.886
0.32, 100.145
0.32, 100.949
0.32, 103.552
0.32, 101.429
0.32, 98.1258
0.32, 103.879
0.32, 100.667
0.32, 102.564
0.32, 99.6289
0.32, 102.944
0.32, 101.723
0.32, 100.47
0.32, 103.62
0.32, 101.603
0.32, 102.825
0.32, 99.5731
0.32, 102.564
0.32, 101.406
0.32, 100.602
0.32, 102.12
0.32, 101.052
0.32, 103.532
0.32, 97.9564
0.32, 99.2433
0.34, 100.796
0.34, 98.3865
0.34, 104.847
0.34, 104.559
0.34, 108.626
0.34, 110.618
0.34, 110.623
0.34, 102.928
0.34, 106.09
0.34, 106.352
0.34, 110.421
0.34, 111.181
0.34, 110.362
0.34, 111
0.34, 107.315
0.34, 108.578
0.34, 107.203
0.34, 108.91
0.34, 108.124
0.34, 113.162
0.34, 106.624
0.34, 110.056
0.34, 107.536
0.34, 108.3
0.34, 106.692
0.34, 110.816
0.34, 108.795
0.34, 111.074
0.34, 112.784
0.34, 104.801
0.34, 109.753
0.34, 105.959
0.34, 111.069
0.34, 113.1
0.34, 112.153
0.34, 108.405
0.34, 111.264
0.34, 105.56
0.34, 111.046
0.34, 109.115
0.34, 110.234
0.34, 109.911
0.34, 110.229
0.34, 110.302
0.34, 107.185
0.34, 107.609
0.34, 107.315
0.34, 108.617
0.34, 110.444
0.34, 111.241
0.34, 110.687
0.36, 110.206
0.36, 108.569
0.36, 107.796
0.36, 113.148
0.36, 115.731
0.36, 115.405
0.36, 119.953
0.36, 118.245
0.36, 120.533
0.36, 117.931
0.36, 121.19
0.36, 121.599
0.36, 114.493
0.36, 120.435
0.36, 116.846
0.36, 118.235
0.36, 115.037
0.36, 115.096
0.36, 116.867
0.36, 118.193
0.36, 119.117
0.36, 118.188
0.36, 117.947
0.36, 116.392
0.36, 115.475
0.36, 115.655
0.36, 117.35
0.36, 119.303
0.36, 118.036
0.36, 120.315
0.36, 122.403
0.36, 123.194
0.36, 112.703
0.36, 117.853
0.36, 115.116
0.36, 121.372
0.36, 116.443
0.36, 118.878
0.36, 113.596
0.36, 118.566
0.36, 115.655
0.36, 118.387
0.36, 118.403
0.36, 117.63
0.36, 116.018
0.36, 116.479
0.36, 116.54
0.36, 119.127
0.36, 115.345
0.36, 119.614
0.36, 119.234
0.38, 119.501
0.38, 118.947
0.38, 124.008
0.38, 122.797
0.38, 128.663
0.38, 128.7
0.38, 128.949
0.38, 121.743
0.38, 120.806
0.38, 122.662
0.38, 124.85
0.38, 128.427
0.38, 125.219
0.38, 127.397
0.38, 124.06
0.38, 126.912
0.38, 123.858
0.38, 124.675
0.38, 125.804
0.38, 126.328
0.38, 126.568
0.38, 125.408
0.38, 125.431
0.38, 122.453
0.38, 125.792
0.38, 130.655
0.38, 129.174
0.38, 125.567
0.38, 123.371
0.38, 121.76
0.38, 122.307
0.38, 124.715
0.38, 127.202
0.38, 119.143
0.38, 129.406
0.38, 130.208
0.38, 128.372
0.38, 127.178
0.38, 124.285
0.38, 127.269
0.38, 123.996
0.38, 125.402
0.38, 123.286
0.38, 126.012
0.38, 123.485
0.38, 129.387
0.38, 127.653
0.38, 125.674
0.38, 123.194
0.38, 126.978
0.38, 122.448
0.4, 124.071
0.4, 129.274
0.4, 131.967
0.4, 140.233
0.4, 133.781
0.4, 130.905
0.4, 135.612
0.4, 140.203
0.4, 136.766
0.4, 131.46
0.4, 133.433
0.4, 130.329
0.4, 134.748
0.4, 134.01
0.4, 135.151
0.4, 133.688
0.4, 132.71
0.4, 134.138
0.4, 132.013
0.4, 136.347
0.4, 137.09
0.4, 134.823
0.4, 131.557
0.4, 131.479
0.4, 134.057
0.4, 137.691
0.4, 135.124
0.4, 128.014
0.4, 130.559
0.4, 130.757
0.4, 129.765
0.4, 137.04
0.4, 132.895
0.4, 135.556
0.4, 132.703
0.4, 133.167
0.4, 132.895
0.4, 132.769
0.4, 136.173
0.4, 132.71
0.4, 134.905
0.4, 131.499
0.4, 134.626
0.4, 135.618
0.4, 136.493
0.4, 131.505
0.4, 135.937
0.4, 137.358
0.4, 132.479
0.4, 129.155
0.4, 127.726
0.42, 140.189
0.42, 134.816
0.42, 133.869
0.42, 140.093
0.42, 138.105
0.42, 140.691
0.42, 142.215
0.42, 140.049
0.42, 141.919
0.42, 137.209
0.42, 138.99
0.42, 140.602
0.42, 138.744
0.42, 142.04
0.42, 139.638
0.42, 143.825
0.42, 139.419
0.42, 139.96
0.42, 150.668
0.42, 140.506
0.42, 142.063
0.42, 139.15
0.42, 136.738
0.42, 143.477
0.42, 140.27
0.42, 143.169
0.42, 141.453
0.42, 137.599
0.42, 142.139
0.42, 139.982
0.42, 142.686
0.42, 142.969
0.42, 139.601
0.42, 140.1
0.42, 138.033
0.42, 143.423
0.42, 140.27
0.42, 140.063
0.42, 146.811
0.42, 139.419
0.42, 140.056
0.42, 143.069
0.42, 140.654
0.42, 149.418
0.42, 141.468
0.42, 140.292
0.42, 138.607
0.42, 138.463
0.42, 144.214
0.42, 140.491
0.42, 140.602
0.44, 140.078
0.44, 141.483
0.44, 145.576
0.44, 150.04
0.44, 147.362
0.44, 147.525
0.44, 142.916
0.44, 150.083
0.44, 147.354
0.44, 154.589
0.44, 149.009
0.44, 151.705
0.44, 149.351
0.44, 150.345
0.44, 145.751
0.44, 149.117
0.44, 149.889
0.44, 146.488
0.44, 148.123
0.44, 150.362
0.44, 149.418
0.44, 151.026
0.44, 148.727
0.44, 147.387
0.44, 152.512
0.44, 147.411
0.44, 144.88
0.44, 148.793
0.44, 152.042
0.44, 146.778
0.44, 155.021
0.44, 142.885
0.44, 148.801
0.44, 145.887
0.44, 153.849
0.44, 152.748
0.44, 147.07
0.44, 151.472
0.44, 151.515
0.44, 147.664
0.44, 148.437
0.44, 150.685
0.44, 150.396
0.44, 150.83
0.44, 148.395
0.44, 145.497
0.44, 149.536
0.44, 144.825
0.44, 154.76
0.44, 145.839
0.44, 145.156
0.46, 149.846
0.46, 143.323
0.46, 146.997
0.46, 161.979
0.46, 159.471
0.46, 163.119
0.46, 158.325
0.46, 157.177
0.46, 159.537
0.46, 155.727
0.46, 154.009
0.46, 155.228
0.46, 156.439
0.46, 155.654
0.46, 155.283
0.46, 158.938
0.46, 156.11
0.46, 154.733
0.46, 151.232
0.46, 170.536
0.46, 157.409
0.46, 154.178
0.46, 161.196
0.46, 157.214
0.46, 159.709
0.46, 156.43
0.46, 155.346
0.46, 159.528
0.46, 160.324
0.46, 156.854
0.46, 159.949
0.46, 160.875
0.46, 151.524
0.46, 159.185
0.46, 157.754
0.46, 155.827
0.46, 165.18
0.46, 156.89
0.46, 160.102
0.46, 159.547
0.46, 156.918
0.46, 156.789
0.46, 157.075
0.46, 161.901
0.46, 153.46
0.46, 158.24
0.46, 159.93
0.46, 154.904
0.46, 157.39
0.46, 160.72
0.46, 157.001
0.48, 155.174
0.48, 161.469
0.48, 155.891
0.48, 159.242
0.48, 166.003
0.48, 163.549
0.48, 161.362
0.48, 171.171
0.48, 169.797
0.48, 172.187
0.48, 168.68
0.48, 167.768
0.48, 161.753
0.48, 163.7
0.48, 167.768
0.48, 167.536
0.48, 163.891
0.48, 166.531
0.48, 167.747
0.48, 167.126
0.48, 170.242
0.48, 169.581
0.48, 171.402
0.48, 165.19
0.48, 163.359
0.48, 168.52
0.48, 166.396
0.48, 166.303
0.48, 167.378
0.48, 164.863
0.48, 165.508
0.48, 170.144
0.48, 162.542
0.48, 163.489
0.48, 168
0.48, 171.303
0.48, 165.58
0.48, 163.469
0.48, 163.871
0.48, 167.599
0.48, 177.211
0.48, 167.641
0.48, 160.924
0.48, 167.043
0.48, 173.183
0.48, 166.948
0.48, 166.907
0.48, 164.772
0.48, 166.023
0.48, 167.937
0.48, 164.366
0.5, 166.552
0.5, 168.808
0.5, 165.477
0.5, 168.276
0.5, 174.623
0.5, 172.7
0.5, 176.309
0.5, 174.303
0.5, 178.695
0.5, 181.604
0.5, 176.717
0.5, 177.6
0.5, 176.018
0.5, 176.425
0.5, 172.689
0.5, 176.122
0.5, 174.932
0.5, 171.116
0.5, 174.84
0.5, 178.146
0.5, 177.14
0.5, 173.883
0.5, 171.413
0.5, 179.864
0.5, 175.45
0.5, 171.633
0.5, 172.622
0.5, 181.839
0.5, 175.67
0.5, 172.365
0.5, 173.014
0.5, 177.081
0.5, 174.68
0.5, 173.521
0.5, 173.951
0.5, 173.713
0.5, 174.11
0.5, 168.83
0.5, 170.014
0.5, 174.03
0.5, 173.928
0.5, 176.706
0.5, 182.174
0.5, 171.006
0.5, 170.459
0.5, 169.334
0.5, 172.01
0.5, 177.707
0.5, 174.76
0.5, 173.419
0.5, 173.352
0.52, 173.487
0.52, 175.427
0.52, 177.211
0.52, 177.813
0.52, 181.283
0.52, 183.226
0.52, 179.816
0.52, 187.992
0.52, 183.516
0.52, 183.125
0.52, 186.129
0.52, 179.973
0.52, 182.598
0.52, 185.198
0.52, 177.376
0.52, 181.332
0.52, 182.037
0.52, 183.163
0.52, 183.251
0.52, 183.037
0.52, 181.641
0.52, 185.288
0.52, 183.037
0.52, 177.494
0.52, 177.719
0.52, 179.163
0.52, 181.455
0.52, 179.441
0.52, 181.579
0.52, 186.246
0.52, 184.903
0.52, 181.678
0.52, 179.38
0.52, 181.258
0.52, 184.634
0.52, 184.583
0.52, 176.905
0.52, 174.44
0.52, 175.612
0.52, 183.087
0.52, 182.686
0.52, 179.961
0.52, 182.386
0.52, 184.672
0.52, 182.749
0.52, 181.789
0.52, 183.037
0.52, 182.598
0.52, 183.163
0.52, 181.839
0.52, 178.146
0.54, 181.061
0.54, 183.453
0.54, 188.604
0.54, 187.595
0.54, 189.879
0.54, 184.57
0.54, 188.63
0.54, 189.731
0.54, 187.043
0.54, 182.212
0.54, 185.792
0.54, 191.957
0.54, 192.72
0.54, 189.152
0.54, 186.611
0.54, 192.234
0.54, 190.042
0.54, 189.005
0.54, 188.497
0.54, 190.531
0.54, 188.138
0.54, 183.997
0.54, 188.138
0.54, 190.749
0.54, 186.82
0.54, 184.124
0.54, 188.218
0.54, 193.714
0.54, 189.555
0.54, 190.68
0.54, 182.399
0.54, 188.857
0.54, 193.111
0.54, 194.392
0.54, 182.749
0.54, 187.49
0.54, 187.319
0.54, 189.475
0.54, 187.595
0.54, 183.731
0.54, 191.461
0.54, 181.283
0.54, 189.988
0.54, 197.971
0.54, 183.024
0.54, 186.038
0.54, 190.762
0.54, 186.925
0.54, 189.758
0.54, 192.985
0.54, 194.903
0.56, 190.34
0.56, 187.674
0.56, 192.762
0.56, 218.705
0.56, 199.094
0.56, 192.123
0.56, 191.998
0.56, 202.819
0.56, 198.472
0.56, 199.302
0.56, 201.944
0.56, 204.045
0.56, 196.787
0.56, 198.916
0.56, 193.7
0.56, 198.044
0.56, 209.068
0.56, 197.253
0.56, 193.982
0.56, 194.264
0.56, 193.139
0.56, 198.088
0.56, 201.516
0.56, 197.883
0.56, 204.955
0.56, 197.677
0.56, 195.992
0.56, 198.368
0.56, 202.788
0.56, 197.986
0.56, 200.562
0.56, 197.897
0.56, 197.443
0.56, 199.466
0.56, 200.336
0.56, 204.703
0.56, 202.788
0.56, 201.913
0.56, 202.189
0.56, 189.758
0.56, 195.776
0.56, 199.885
0.56, 201.106
0.56, 202.112
0.56, 196.468
0.56, 189.206
0.56, 195.676
0.56, 202.112
0.56, 200.351
0.56, 196.165
0.56, 198.842
0.58, 195.719
0.58, 196.599
0.58, 203.438
0.58, 204.546
0.58, 211.104
0.58, 205.698
0.58, 210.007
0.58, 208.138
0.58, 202.573
0.58, 205.952
0.58, 201.167
0.58, 217.474
0.58, 211.808
0.58, 201.106
0.58, 199.302
0.58, 220.367
0.58, 209.216
0.58, 206.686
0.58, 207.7
0.58, 205.73
0.58, 207.717
0.58, 208.855
0.58, 212.738
0.58, 209.512
0.58, 212.721
0.58, 203.796
0.58, 205.777
0.58, 203.252
0.58, 217.99
0.58, 207.927
0.58, 208.643
0.58, 211.171
0.58, 207.216
0.58, 202.85
0.58, 205.097
0.58, 207.603
0.58, 209.068
0.58, 210.007
0.58, 210.804
0.58, 218.364
0.58, 203.066
0.58, 209.085
0.58, 200.985
0.58, 212.331
0.58, 207.313
0.58, 206.095
0.58, 210.804
0.58, 208.106
0.58, 210.272
0.58, 207.636
0.58, 204.577
0.6, 204.295
0.6, 209.792
0.6, 202.189
0.6, 213.829
0.6, 205.302
0.6, 210.205
0.6, 220.805
0.6, 215.297
0.6, 220.677
0.6, 215.453
0.6, 210.754
0.6, 211.674
0.6, 214.483
0.6, 214.087
0.6, 215.436
0.6, 215.141
0.6, 215.245
0.6, 217.492
0.6, 214.517
0.6, 211.238
0.6, 217.067
0.6, 213.881
0.6, 211.021
0.6, 214.018
0.6, 215.036
0.6, 213.555
0.6, 215.662
0.6, 217.244
0.6, 216.785
0.6, 210.139
0.6, 223.714
0.6, 214.794
0.6, 217.456
0.6, 219.66
0.6, 211.657
0.6, 222.408
0.6, 214.846
0.6, 218.418
0.6, 215.141
0.6, 216.926
0.6, 217.829
0.6, 214.018
0.6, 216.608
0.6, 214.656
0.6, 216.187
0.6, 211.372
0.6, 213.47
0.6, 216.714
0.6, 210.007
0.6, 215.488
0.6, 215.575
0.62, 217.51
0.62, 214.967
0.62, 220.824
0.62, 226.584
0.62, 225.874
0.62, 223.096
0.62, 216.961
0.62, 217.865
0.62, 214.517
0.62, 224.675
0.62, 230.302
0.62, 234.329
0.62, 225.339
0.62, 224.599
0.62, 223.096
0.62, 221.41
0.62, 222.575
0.62, 222.5
0.62, 223.189
0.62, 227.745
0.62, 225.492
0.62, 238.521
0.62, 220.022
0.62, 221.08
0.62, 224.184
0.62, 230.581
0.62, 227.279
0.62, 220.787
0.62, 219.623
0.62, 220.131
0.62, 221.466
0.62, 221.668
0.62, 218.938
0.62, 220.386
0.62, 221.098
0.62, 226.392
0.62, 229.45
0.62, 230.74
0.62, 215.401
0.62, 227.473
0.62, 226.757
0.62, 225.664
0.62, 222.556
0.62, 223.62
0.62, 221.263
0.62, 221.392
0.62, 231.261
0.62, 219.515
0.62, 222.891
0.62, 231.221
0.62, 230.262
0.64, 212.738
0.64, 220.258
0.64, 225.989
0.64, 229.194
0.64, 230.362
0.64, 230.004
0.64, 232.795
0.64, 230.282
0.64, 232.308
0.64, 238.906
0.64, 244.514
0.64, 234.742
0.64, 225.016
0.64, 226.97
0.64, 232.207
0.64, 229.45
0.64, 236.051
0.64, 234.37
0.64, 229.925
0.64, 236.407
0.64, 234.473
0.64, 230.78
0.64, 234.597
0.64, 238.095
0.64, 238.97
0.64, 238.949
0.64, 224.146
0.64, 239.851
0.64, 235.343
0.64, 229.292
0.64, 235.301
0.64, 235.239
0.64, 234.288
0.64, 231.12
0.64, 236.26
0.64, 230.76
0.64, 223.901
0.64, 227.745
0.64, 235.571
0.64, 244.334
0.64, 230.123
0.64, 233.754
0.64, 233.734
0.64, 225.931
0.64, 228.584
0.64, 235.405
0.64, 233.713
0.64, 224.997
0.64, 231.783
0.64, 229.647
0.64, 222.798
0.66, 233.427
0.66, 225.13
0.66, 232.612
0.66, 235.426
0.66, 237.84
0.66, 234.226
0.66, 242.645
0.66, 240.479
0.66, 242.314
0.66, 247.28
0.66, 241.743
0.66, 240.348
0.66, 248.016
0.66, 240.002
0.66, 251.359
0.66, 244.738
0.66, 246.685
0.66, 237.142
0.66, 242.888
0.66, 246.708
0.66, 243.376
0.66, 242.226
0.66, 243.043
0.66, 254.21
0.66, 243.154
0.66, 237.586
0.66, 233.877
0.66, 245.121
0.66, 242.094
0.66, 235.821
0.66, 243.242
0.66, 238.351
0.66, 238.308
0.66, 242.094
0.66, 239.292
0.66, 237.968
0.66, 250.768
0.66, 250.297
0.66, 231.602
0.66, 255.771
0.66, 240.348
0.66, 239.593
0.66, 231.04
0.66, 239.378
0.66, 241.262
0.66, 235.322
0.66, 237.48
0.66, 242.91
0.66, 251.549
0.66, 250.321
0.66, 249.244
0.68, 233.877
0.68, 235.322
0.68, 242.91
0.68, 242.446
0.68, 245.324
0.68, 241.765
0.68, 243.376
0.68, 249.501
0.68, 249.922
0.68, 245.211
0.68, 246.914
0.68, 265.234
0.68, 252.096
0.68, 245.482
0.68, 247.878
0.68, 252.765
0.68, 246.868
0.68, 243.198
0.68, 244.133
0.68, 244.761
0.68, 247.532
0.68, 247.509
0.68, 244.828
0.68, 245.414
0.68, 252.789
0.68, 239.249
0.68, 246.275
0.68, 251.122
0.68, 247.647
0.68, 248.224
0.68, 249.922
0.68, 244.85
